id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,price,price_sqm
10803849,Bangkok,Phasi Charoen,Bang Wa,Kanlapaphruek Road,Condo,1250.0,1.0,1.0,41,6.0,,13.710545,100.449838,1,,4.0,9,2007,,1400000,34146.34146341463
10731556,Samut Prakan,Bang Phli,Racha Thewa,กิ่งแก้ว,Townhouse,,3.0,2.0,113,2.0,72.0,13.6996875,100.7155625,0,,,2,0,,1900000,
10629403,Nonthaburi,Bang Yai,Bang Mae Nang,ถนนทางหลวงชนบท นนทบุรี3086    ถนนเลียบคลองบางไทร,Townhouse,,3.0,2.0,105,2.0,64.0,13.8448335,100.3610179,0,,6.0,3,0,,1980000,
10900098,Bangkok,Chom Thong,Bang Kho,"Soi Wing Wua, Ratchapruk Road",Condo,979.0,1.0,1.0,31,8.0,,13.715173,100.467439,2,,4.0,2,2016,October,2050000,66129.03225806452
10797741,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,พระยาสุเรนทร์,Townhouse,,3.0,2.0,120,2.0,72.0,13.8402137,100.7323332,0,,2.0,3,0,,1950000,
11014083,Bangkok,Chom Thong,Bang Mot,Bangmot,Townhouse,,2.0,2.0,100,2.0,68.0,13.6511377,100.4790006,0,9.0,5.0,5,0,,2490000,
11033419,Bangkok,Min Buri,Min Buri,Min Buri,Detached House,,4.0,3.0,180,2.0,332.0,13.8154818,100.7352666,0,20.0,6.0,10,0,,8500000,
9950784,Bangkok,Khan Na Yao,Khan Na Yao,Khan Na Yao,Townhouse,,3.0,3.0,136,2.0,84.0,13.8513125,100.6721875,0,8.0,3.0,4,0,,3190000,
10654699,Bangkok,Khlong Toei,Khlong Tan,"68 Sukhumvit 24 Alley, Khong Tan",Condo,940.0,1.0,1.0,33,15.0,,13.7253952835,100.5656595582,2,,20.0,20,2017,January,5900000,178787.87878787878
10972902,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,,4.0,3.0,86,2.0,88.0,13.7919717,100.659077,0,8.0,8.0,2,0,,4200000,
11019822,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 40 Sukhumvit Road,Condo,132.0,1.0,1.0,50,7.0,,13.721765,100.580699,2,,14.0,20,2015,February,4500000,90000.0
10976865,Nonthaburi,Mueang Nonthaburi,Sai Ma,Soi Sai Ma 8,Detached House,52.0,3.0,3.0,175,2.0,224.0,13.856773,100.474932,0,,,1,2020,December,7000000,
10980805,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Soi Yothathikan 2023,Detached House,224.0,3.0,3.0,160,2.0,112.0,13.909844,100.442912,0,,3.0,5,2017,,3290000,
10798501,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 97/1,Condo,1245.0,1.0,1.0,29,5.0,,13.699175,100.614429,0,,7.0,6,2019,,1550000,53448.275862068964
10892613,Bangkok,Khlong Toei,Khlong Tan,"Soi Sukhumvit 26, Sukhumvit Road, Khong Tan",Condo,329.0,2.0,2.0,93,14.0,,13.725139845,100.5688159325,2,,20.0,20,2009,February,8500000,91397.84946236559
10531708,Bangkok,Don Mueang,Si Kan,Si Khan,Detached House,,2.0,2.0,80,2.0,80.0,13.9441332,100.5802503,0,,2.0,1,0,,1700000,
10836912,Bangkok,Bang Kapi,Hua Mak,Hua Mak,Townhouse,,4.0,3.0,140,2.0,112.0,13.7626581,100.6759772,0,,1.0,1,0,,3750000,
11032036,Bangkok,Lat Phrao,Lat Phrao,Soi Lat Phrao Wang Hin 43,Condo,376.0,1.0,1.0,23,6.0,,13.809578,100.5911,0,,11.0,7,2016,,1950000,84782.60869565218
10933887,Bangkok,Chatuchak,Chan Kasem,Soi Ladprao 33 Yak 1,Condo,79.0,1.0,1.0,29,2.0,,13.806445,100.580493,1,,6.0,3,2019,May,2250000,77586.20689655172
11008968,Nonthaburi,Bang Yai,Bang Muang,วัดพระเงิน,Detached House,,3.0,2.0,175,2.0,208.0,13.8290625,100.3961719,0,,4.0,5,0,,4650000,
7531973,Nonthaburi,Bang Yai,Sao Thong Hin,ถนนรัตนาธิเบศร์,Condo,1208.0,1.0,1.0,26,18.0,,13.8767385855,100.4136741449,2,,20.0,20,2018,October,2200000,84615.38461538461
10381969,Bangkok,Lat Krabang,Lat Krabang,Lat Krabang Road,Condo,470.0,2.0,2.0,47,4.0,,13.72198,100.726383,0,16.0,10.0,12,2019,,3990000,84893.6170212766
10664600,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,2824.0,1.0,1.0,23,9.0,,13.8636530348,100.5028675423,2,,16.0,11,2016,December,1240000,53913.04347826087
10848062,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Kanchanaphisek Road,Condo,443.0,1.0,1.0,29,6.0,,13.8837119077,100.4095719583,2,,20.0,20,2017,June,1250000,43103.44827586207
10336305,Bangkok,Prawet,Dok Mai,50/363 Chaloem Phrakiat Ro 9 Soi 28 Yaek 14,Condo,576.0,2.0,1.0,58,4.0,,13.671014,100.673514,0,,5.0,6,1993,,1400000,24137.931034482757
10808210,Bangkok,Suan Luang,Suan Luang,Srinakarin Road,Condo,1152.0,2.0,2.0,65,8.0,,13.744081,100.644114,1,,5.0,3,2009,March,3300000,50769.230769230766
10972012,Samut Prakan,Mueang Samut Prakan,Thepharak,Thepharak,Townhouse,,3.0,3.0,154,2.0,156.0,13.6309772,100.6168401,0,,13.0,6,0,,3800000,
10950238,Nonthaburi,Pak Kret,Bang Tanai,Bang Tanai,Detached House,,3.0,3.0,163,2.0,256.0,13.9190649,100.4916234,0,7.0,7.0,2,0,,5290000,
10566106,Bangkok,Bang Khen,Anusawari,9/374 Lat Pla Khao Road,Condo,1035.0,1.0,1.0,22,4.0,,13.862805,100.613343,0,20.0,7.0,7,2014,December,1300000,59090.90909090909
11032518,Bangkok,Wang Thonglang,Wang Thonglang,รามคำแหง,Condo,229.0,1.0,1.0,27,7.0,,13.764295,100.615457,0,20.0,20.0,17,2014,February,1490000,55185.18518518518
10879546,Bangkok,Don Mueang,Sanam Bin,วิภาวดีรังสิต,Townhouse,,2.0,2.0,100,2.0,72.0,13.9410625,100.6129375,0,16.0,5.0,4,0,,1785000,
10683613,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,หทัยราษฎร์39,Townhouse,,2.0,2.0,64,2.0,64.0,13.8402137,100.7323332,0,,2.0,3,0,,1750000,
8457180,Nonthaburi,Bang Bua Thong,Bang Rak Phatthana,ถนนวัดลาดปลาดุก,Detached House,,3.0,2.0,128,2.0,248.0,13.910811065,100.3920518881,0,,7.0,7,0,,4590000,
10807845,Bangkok,Khan Na Yao,Khan Na Yao,ถนน รามอินทรา,Condo,215.0,1.0,1.0,33,2.0,,13.827808,100.675296,0,15.0,10.0,20,2014,March,2400000,72727.27272727272
10734270,Bangkok,Sai Mai,O Ngoen,Soi Watcharaphon,Detached House,369.0,4.0,3.0,244,2.0,248.0,13.9077810133,100.6648857057,0,7.0,4.0,3,0,,5990000,
10730580,Bangkok,Khlong Sam Wa,Bang Chan,Hathairat Road,Detached House,196.0,3.0,3.0,168,2.0,168.0,13.8548819176,100.7220350313,0,10.0,5.0,6,0,,4600000,
11026649,Bangkok,Chom Thong,Bang Kho,65 ถนนกัลปพฤกษ์ แขวงบางค้อ เขตจอมทอง กรุงเทพมหานคร,Condo,613.0,1.0,1.0,26,19.0,,13.712653,100.464333,1,,2.0,1,2016,June,1700000,65384.61538461538
10145733,Bangkok,Bang Rak,Suriyawong,Surawongse,Condo,402.0,1.0,1.0,39,6.0,,13.727796,100.528959,3,,20.0,20,2014,April,3900000,100000.0
10984740,Bangkok,Din Daeng,Din Daeng,ซอยรัชดาภิเษก 19 ถนนรัชดาภิเษก แขวงดินแดง เขตดินแดง กทม.,Condo,124.0,1.0,1.0,51,2.0,,13.799897,100.573533,2,,9.0,7,2011,July,3000000,58823.529411764706
10936533,Bangkok,Huai Khwang,Sam Sen Nok,Suthisarn Winitchai Road,Condo,112.0,1.0,1.0,30,18.0,,13.7903280588,100.5829030396,1,,5.0,8,2018,,2390000,79666.66666666667
11017042,Bangkok,Huai Khwang,Bang Kapi,"Soi 11, Rama 9 Road",Condo,1980.0,1.0,1.0,38,27.0,,13.755015,100.58362,0,12.0,6.0,11,2022,September,4500000,118421.05263157895
11028087,Bangkok,Huai Khwang,Bang Kapi,349 Rama 9,Condo,1410.0,1.0,1.0,38,15.0,,13.7561628422,100.5831410847,0,15.0,4.0,6,2019,November,3500000,92105.26315789473
10754080,Bangkok,Sai Mai,O Ngoen,Chatuchot Road,Detached House,291.0,4.0,4.0,200,2.0,248.0,13.8986032618,100.6866766547,0,,,1,2017,,6290000,
11034276,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Bang Bua Thong,Detached House,,3.0,2.0,200,2.0,240.0,13.9354695,100.383479,0,5.0,2.0,3,0,,3500000,
10995197,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Thang Rotfai Sai Kao Road,Condo,719.0,1.0,1.0,29,6.0,,13.6530366471,100.5929537338,1,19.0,13.0,20,2016,December,1990000,68620.68965517242
11017345,Samut Prakan,Phra Samut Jadee,Nai Khlong Bang Pla Kot,Nai Khlong Bang Pla Kot,Townhouse,,3.0,2.0,66,2.0,68.0,13.5856926,100.5408622,0,,,1,0,,1350000,
10931512,Nonthaburi,Pak Kret,Pak Kret,Changwattana Road,Condo,525.0,1.0,1.0,34,6.0,,13.908645,100.511452,0,20.0,3.0,10,2011,July,1590000,46764.705882352944
10981227,Bangkok,Chom Thong,Bang Mot,Rama 2 Road,Condo,616.0,1.0,1.0,30,4.0,,13.678817,100.467872,0,17.0,8.0,6,2013,July,1399999,46666.63333333333
10889763,Bangkok,Huai Khwang,Huai Khwang,99 Tienruammitr Road,Condo,1337.0,1.0,1.0,44,26.0,,13.767,100.582326,0,6.0,9.0,12,2020,September,4200000,95454.54545454546
10969528,Bangkok,Yan Nawa,Bang Phongphang,Soi Sathupradit 49 Sathupradit Road,Condo,396.0,1.0,1.0,28,1.0,,13.683603,100.537726,0,11.0,5.0,6,2013,March,1700000,60714.28571428572
10892966,Bangkok,Ratchathewi,Makkasan,Ratchaprarop,Condo,447.0,2.0,1.0,50,31.0,,13.754418,100.542475,3,,17.0,20,2012,March,6500000,130000.0
10811307,Bangkok,Din Daeng,Din Daeng,Sutthisan Winitchai Road,Condo,410.0,1.0,1.0,34,13.0,,13.790004591,100.570060254,1,,12.0,14,2020,December,4000000,117647.05882352941
11022919,Bangkok,Bang Sue,Bang Sue,877 Bangkok-Nonthaburi Road,Condo,4000.0,1.0,1.0,28,6.0,,13.8194790193,100.5314867447,2,,6.0,5,2017,May,1550000,55357.142857142855
10959271,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 50,Condo,190.0,2.0,1.0,60,4.0,,13.7014781647,100.5945896489,1,,5.0,3,2021,,5600000,93333.33333333333
10113574,Bangkok,Bang Khun Thian,Tha Kham,พระราม 2,Detached House,,3.0,3.0,203,2.0,216.0,14.0222456159,100.6118622174,0,9.0,1.0,2,0,,5500000,
10792158,Bangkok,Lat Krabang,Lat Krabang,Lat Krabang Road,Condo,462.0,1.0,1.0,29,5.0,,13.72198,100.726383,0,16.0,10.0,12,2019,,2400000,82758.62068965517
10971540,Bangkok,Bang Kapi,Hua Mak,Hua Mak,Townhouse,,3.0,2.0,200,2.0,144.0,13.7581683,100.647812,0,20.0,9.0,17,0,,4990000,
10561718,Bangkok,Din Daeng,Din Daeng,454 Ratchadapisek Road,Condo,729.0,1.0,1.0,34,29.0,,13.786216,100.573084,2,,14.0,15,2015,February,4500000,132352.9411764706
10844494,Bangkok,Huai Khwang,Sam Sen Nok,"Lat Phrao Road, Soi 41, Junction 2",Condo,491.0,1.0,1.0,31,5.0,,13.801771,100.5842062,0,20.0,9.0,4,2011,January,1869000,60290.32258064516
10555736,Nonthaburi,Mueang Nonthaburi,Sai Ma,Saima Soi 7 Road,Condo,606.0,2.0,1.0,27,5.0,,13.8778129194,100.4746494577,0,7.0,2.0,2,2017,November,1860000,68888.88888888889
10983242,Bangkok,Huai Khwang,Huai Khwang,244 Ratchadaphisek Road,Condo,1404.0,1.0,1.0,30,11.0,,13.780265140400001,100.574137746,1,,20.0,20,2021,May,4190000,139666.66666666666
10849853,Nonthaburi,Bang Yai,Bang Muang,Bangyai-Bangkulad Road,Townhouse,299.0,3.0,2.0,95,2.0,84.0,13.84347,100.407094,0,9.0,3.0,8,2017,,2380000,
11029517,Bangkok,Bang Khun Thian,Samae Dam,129/1 ถนนบางขุนเทียน  แขวงแสมดำ  เขตบางขุนเทียน กทม.,Condo,322.0,1.0,1.0,29,3.0,,13.663834,100.429264,0,13.0,6.0,20,2018,July,1550000,53448.275862068964
10161131,Samut Prakan,Mueang Samut Prakan,Thepharak,Soi Srisamit,Detached House,318.0,3.0,3.0,220,2.0,220.0,13.6156787472,100.6336108433,0,,5.0,7,2019,,5300000,
10335993,Nonthaburi,Mueang Nonthaburi,Bang Krang,1 ราชพฤกษ์,Townhouse,,3.0,2.0,115,2.0,80.0,13.8621125,100.5143528,1,,6.0,12,0,,2400000,
10967814,Nonthaburi,Bang Yai,Bang Mae Nang,66/117 Pruksa 76 Soi 9,Townhouse,455.0,3.0,2.0,90,2.0,96.0,13.865967,100.395253,0,,5.0,8,2014,,2390000,
10823442,Bangkok,Bang Na,Bang Na,. ซอยบางนา-ตราด 23 ถนนบางนา-ตราด แขวงบางนา บางนา กทม,Condo,609.0,2.0,1.0,39,2.0,,13.673281,100.636699,0,17.0,12.0,18,2017,March,2800000,71794.8717948718
10754245,Samut Prakan,Bang Phli,Bang Phli Yai,88 เทพารักษ์ Yai,Detached House,,4.0,2.0,120,2.0,200.0,13.6054593,100.6943837,0,,3.0,7,0,,3799000,
10936393,Bangkok,Nong Chok,Lam Phak Chi,Lam Phak Chi,Detached House,,3.0,3.0,224,2.0,224.0,13.8014345,100.8338593,0,16.0,4.0,1,0,,2800000,
10776683,Nonthaburi,Pak Kret,Bang Phut,Bang Phut,Townhouse,,2.0,2.0,80,1.0,880.0,13.9269375,100.5160625,0,7.0,8.0,5,0,,2500000,
11019435,Bangkok,Saphan Sung,Saphan Sung,กาญจนาภิเษก,Townhouse,,3.0,4.0,205,3.0,96.0,13.7406875,100.7038125,0,2.0,,2,0,,4250000,
9737452,Nonthaburi,Bang Yai,Sao Thong Hin,Kanchanaphisek Road,Townhouse,439.0,3.0,2.0,120,2.0,112.0,13.878129,100.398801,0,1.0,11.0,8,0,,3250000,
10932008,Bangkok,Chatuchak,Chom Phon,1090 Phahonyothin Road,Condo,880.0,1.0,1.0,37,4.0,,13.817655756,100.5663641332,3,,11.0,20,2022,January,3800000,102702.7027027027
10967494,Nonthaburi,Bang Bua Thong,Lahan,Lahan,Townhouse,,3.0,2.0,92,2.0,92.0,13.951444,100.4115631,0,,5.0,3,0,,2400000,
10892931,Bangkok,Watthana,Phra Khanong Nuea,289 Sukhumvit 77 Road,Condo,1232.0,1.0,1.0,30,30.0,,13.7111291803,100.6024983942,1,,10.0,17,2012,December,3400000,113333.33333333333
11012904,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Soi Sukhumvit 72,Condo,68.0,1.0,1.0,30,4.0,,13.6585631253,100.5984257084,1,,7.0,20,2014,,1990000,66333.33333333333
10991986,Bangkok,Huai Khwang,Sam Sen Nok,Soi Ratchadaphisek 18 Pracharat Bumpan Road,Condo,557.0,1.0,1.0,30,7.0,,13.783881,100.585884,0,,13.0,4,2015,March,1450000,48333.333333333336
11021016,Nonthaburi,Pak Kret,Bang Phlap,Ratchapruek Road,Detached House,618.0,3.0,3.0,230,2.0,292.0,13.9372612002,100.4511393876,0,,4.0,4,0,,5800000,
10660149,Bangkok,Chatuchak,Chan Kasem,Soi Ladprao 33 Yak 1,Condo,79.0,1.0,1.0,36,4.0,,13.806445,100.580493,1,,6.0,3,2019,May,3200000,88888.88888888889
9750273,Bangkok,Bang Kapi,Hua Mak,Krungthep Kreetha Road,Townhouse,116.0,3.0,4.0,160,3.0,88.0,13.7539563956,100.6528644268,0,20.0,7.0,8,0,,3990000,
11024942,Bangkok,Phra Khanong,Bang Chak,2097 Sukhumvit Road,Condo,940.0,1.0,1.0,22,14.0,,13.7044772772,100.6024978271,2,,6.0,11,2013,December,2800000,127272.72727272728
10769349,Nonthaburi,Bang Kruai,Maha Sawat,"Soi Suan Phak 32, Plai Bang Road",Townhouse,291.0,3.0,2.0,120,2.0,80.0,13.8025999712,100.4341714744,0,,7.0,5,2015,,2390000,
10726343,Bangkok,Phaya Thai,Sam Sen Nai,Pradipat Road,Condo,1093.0,2.0,2.0,65,8.0,,13.791166,100.543624,3,,11.0,20,2013,June,5990000,92153.84615384616
11046972,Nonthaburi,Pak Kret,Bang Talat,"Soi 4, Chaeng Watthana Road",Condo,988.0,1.0,1.0,31,9.0,,13.899873,100.540041,0,14.0,3.0,1,2012,June,1740000,56129.032258064515
11027759,Nonthaburi,Pak Kret,Ban Mai,Ban Mai,Townhouse,,3.0,2.0,130,2.0,96.0,13.9416125,100.5521719,0,14.0,5.0,7,0,,2690000,
9071856,Bangkok,Chatuchak,Chom Phon,1076 Phahonyothin Road,Condo,1012.0,1.0,1.0,46,18.0,,13.8177698166,100.5650060344,3,,11.0,20,2013,August,3760000,81739.13043478261
10928801,Bangkok,Watthana,Khlong Toei Nuea,131 Asoke Montri Road,Condo,783.0,1.0,1.0,35,18.0,,13.7389135859,100.5608997877,2,,12.0,20,2017,December,7500000,214285.7142857143
11030697,Bangkok,Khlong San,Khlong Ton Sai,333 Krung Thonburi Road,Condo,636.0,1.0,1.0,33,18.0,,13.72181,100.497807,2,,17.0,11,2015,February,3600000,109090.90909090909
10968871,Bangkok,Prawet,Nong Bon,"Chaloem Phrakiat Rama 9 Road, Soi 22",Detached House,75.0,4.0,3.0,180,2.0,236.0,13.67474,100.668484,0,15.0,3.0,4,0,,7790000,
10697616,Bangkok,Khlong Sam Wa,Bang Chan,ถนน เลียบคลองสอง,Detached House,,1.0,0.0,140,2.0,52.0,13.8599750389,100.713895248,0,15.0,10.0,11,0,,3250000,
11010825,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,Sam Wa Tawan Tok,Detached House,,4.0,3.0,161,1.0,204.0,13.8929221,100.7041509,0,,1.0,3,0,,5990000,
10945953,Bangkok,Bang Sue,Bang Sue,"301, 647 Ratchadaphisek Road",Condo,669.0,1.0,1.0,40,5.0,,13.829946055,100.5333333214,2,,3.0,2,2010,July,2850000,71250.0
9745536,Bangkok,Huai Khwang,Huai Khwang,ถนนพระราม 9 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร,Condo,1232.0,1.0,1.0,26,18.0,,13.755076,100.567175,3,,14.0,20,2020,July,3360000,129230.76923076923
11008473,Bangkok,Bang Khen,Anusawari,Paholayothin Road,Condo,820.0,1.0,1.0,28,4.0,,13.8881675848,100.6044243644,3,20.0,9.0,9,2020,September,2999000,107107.14285714286
10579753,Nonthaburi,Mueang Nonthaburi,Talat Khwan,Talat Kwan,Townhouse,,3.0,4.0,170,2.0,92.0,13.8360082796,100.503437309,0,20.0,4.0,5,0,,4999999,
9199271,Samut Prakan,Bang Phli,Racha Thewa,Soi King Kaeo 19,Detached House,318.0,3.0,2.0,140,2.0,212.0,13.665954,100.712672,0,4.0,3.0,2,0,,5500000,
10609967,Bangkok,Bang Na,Bang Na,222 Sukhumvit Road,Condo,820.0,1.0,1.0,45,23.0,,13.671067,100.605553,1,,3.0,2,2012,March,4700000,104444.44444444444
10811139,Bangkok,Lat Krabang,Khlong Sam Prawet,Rom Klao Road,Condo,1019.0,1.0,1.0,35,3.0,,13.7307581,100.7465435,1,,4.0,2,2012,September,1590000,45428.57142857143
10768949,Nonthaburi,Bang Yai,Bang Mae Nang,"Soi Wat Phra Non, Kanchanapisek Road",Detached House,467.0,3.0,2.0,130,1.0,200.0,13.852282,100.39742,0,,,7,2018,,4390000,
10797785,Bangkok,Lat Krabang,Khlong Song Ton Nun,145 ถนนพัฒนาชนบท 2,Detached House,,6.0,6.0,450,2.0,224.0,13.7348375,100.7250781,0,5.0,4.0,1,0,,6200000,
10997916,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,"1959 Soi Sukhumvit 109, Sukhumvit Road",Condo,375.0,1.0,1.0,31,3.0,,13.6543491394,100.6054412417,1,,6.0,13,2013,April,1490000,48064.51612903226
10730286,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Phreak Sa Mai,Townhouse,,3.0,2.0,100,2.0,104.0,13.5734814,100.6928804,0,,2.0,1,0,,1950000,
8108310,Bangkok,Bang Khen,Tha Raeng,126/220 Watcharapol Road,Condo,72.0,1.0,1.0,47,3.0,,13.8579984386,100.6451797498,0,,6.0,13,2012,June,1999999,42553.17021276596
10465734,Nonthaburi,Bang Bua Thong,Phimon Rat,Phimonrat,Townhouse,,3.0,2.0,72,2.0,72.0,13.9207936,100.3919033,0,,8.0,5,0,,1650000,
10849230,Bangkok,Chatuchak,Chom Phon,"2 Soi Ladprao 17, Lardplao road",Condo,339.0,2.0,2.0,63,8.0,,13.806883,100.572691,2,,9.0,8,2009,June,5600000,88888.88888888889
10827616,Bangkok,Khlong Toei,Phra Khanong,5 Soi Sukhumvit 38,Condo,112.0,2.0,2.0,74,7.0,,13.721260000000001,100.578032,2,,14.0,20,2004,December,7900000,106756.75675675676
10020155,Nonthaburi,Bang Kruai,Bang Kruai,Bang Kruai,Townhouse,,3.0,2.0,152,2.0,,13.7986875,100.4925625,0,,6.0,2,0,,6000000,
11021848,Bangkok,Saphan Sung,Saphan Sung,"Ramkhamhaeng Road, Soi Miss Teen",Townhouse,,3.0,2.0,105,2.0,68.0,13.768581,100.705373,0,15.0,4.0,3,0,,2480000,
11027752,Samut Prakan,Mueang Samut Prakan,Bang Muang,Bang Mueng,Townhouse,,2.0,2.0,100,2.0,64.0,13.6285125,100.6109844,0,,13.0,11,0,,1490000,
11019179,Bangkok,Ratchathewi,The Mark Ratchada-Airport Link,Chaturathit Road,Condo,420.0,1.0,1.0,35,12.0,,13.754818,100.561163,3,,8.0,20,2012,October,2280000,65142.857142857145
10242324,Bangkok,Bang Kho Laem,Wat Phraya Krai,Soi Chan 44,Condo,99.0,1.0,1.0,30,18.0,,13.7098980025,100.5141931371,1,20.0,11.0,7,2021,,4900000,163333.33333333334
7662250,Bangkok,Phaya Thai,Sam Sen Nai,1377 Phaholyothin Road,Condo,809.0,2.0,2.0,66,32.0,,13.788908,100.545272,2,,14.0,20,2012,September,7500000,113636.36363636363
9970123,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,577 Tambon Samrong Nua,Condo,1210.0,1.0,1.0,40,9.0,,13.6530497669,100.6436776098,0,6.0,9.0,7,2008,December,1690000,42250.0
8822627,Bangkok,Bang Rak,Silom,3 Sriwiang Road,Condo,137.0,1.0,1.0,46,18.0,,13.7205308454,100.521173373,3,,18.0,20,2006,January,6500000,141304.34782608695
10960058,Bangkok,Bang Khen,Anusawari,"2/282 Soi Phahon Yothin 52,  Phahon Yothin Road",Condo,275.0,1.0,1.0,31,7.0,,13.894968,100.611887,0,18.0,10.0,10,2018,January,2450000,79032.25806451614
6924719,Bangkok,Khlong Sam Wa,Bang Chan,Thanon Liap Khlong Song,Detached House,,4.0,4.0,211,2.0,300.0,13.8607509963,100.7110588156,0,16.0,6.0,10,0,,8200000,
10584451,Bangkok,Huai Khwang,Bang Kapi,Chaturathit Road,Condo,630.0,1.0,1.0,44,18.0,,13.7504753064,100.574728071,0,20.0,14.0,19,2010,,2490000,56590.90909090909
10289245,Bangkok,Din Daeng,Din Daeng,622 Asoke-Dindang,Condo,439.0,2.0,2.0,50,12.0,,13.757318099999999,100.559286,2,,11.0,20,2009,December,3800000,76000.0
10962481,Nonthaburi,Bang Bua Thong,Bang Khu Rat,Soi Temrak Village,Townhouse,539.0,2.0,2.0,72,2.0,64.0,13.910739,100.36782,0,,4.0,3,0,,1200000,
11007986,Bangkok,Chatuchak,Chom Phon,Soi Ratchada 19,Condo,70.0,2.0,1.0,40,5.0,,13.800565,100.573587,2,,10.0,8,2014,,3800000,95000.0
10912981,Nonthaburi,Bang Bua Thong,Bang Rak Phatthana,Bang Rak Pattana,Detached House,,4.0,3.0,210,2.0,200.0,13.9006875,100.3800625,0,,1.0,2,0,,5900000,
10923348,Nonthaburi,Mueang Nonthaburi,Bang Kraso,26/1  Rattanathibet Road,Condo,1232.0,1.0,1.0,31,16.0,,13.8637736562,100.5010689973,2,,14.0,15,2011,June,980000,31612.90322580645
10963331,Bangkok,Khlong Toei,Phra Khanong,1120 Sukhumvit Road,Condo,460.0,1.0,1.0,35,16.0,,13.7128270964,100.5942278251,1,,17.0,20,2012,December,6200000,177142.85714285713
11028265,Bangkok,Bang Sue,Wong Sawang,1333/1 ถนนกรุงเทพนนทบุรี แขวงวงศ์สว่าง เขตบางซื่อ,Condo,1287.0,1.0,1.0,32,6.0,,13.829169,100.527111,1,,2.0,2,2018,May,2600000,81250.0
11014509,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ถนนเทพารักษ์ ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,2041.0,1.0,1.0,23,5.0,,13.626218,100.629021,0,16.0,10.0,14,2017,March,1290000,56086.95652173913
10070104,Nonthaburi,Pak Kret,Bang Talat,สามัคคี,Detached House,,3.0,3.0,187,2.0,288.0,13.9077337,100.4958678,0,14.0,7.0,6,0,,9300000,
11001432,Nonthaburi,Bang Kruai,Bang Kruai,Bang Kruai,Townhouse,,4.0,3.0,130,2.0,96.0,13.8135951,100.4227992,0,,6.0,1,0,,3190000,
10856865,Samut Prakan,Mueang Samut Prakan,Pak Nam,ถนนสุขุมวิท,Townhouse,,4.0,5.0,92,2.0,92.0,13.5998693,100.5985864,1,20.0,12.0,8,0,,2800000,
10848703,Bangkok,Watthana,Khlong Tan Nuea,9 Sukhumvit 49 Rd,Condo,183.0,1.0,1.0,45,7.0,,13.7285780159,100.5755317202,2,,18.0,20,2016,March,7100000,157777.77777777778
10883909,Samut Prakan,Mueang Samut Prakan,Bang Muang,Bang Mueng,Detached House,,3.0,3.0,145,1.0,216.0,13.6009375,100.6220625,0,5.0,6.0,2,0,,6550000,
10688800,Bangkok,Sai Mai,O Ngoen,Sukhaphiban 5 Road,Detached House,886.0,5.0,3.0,164,1.0,236.0,13.910425,100.674728,0,10.0,6.0,2,0,,6490000,
10855067,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Bang Bua Thong,Detached House,,2.0,3.0,100,2.0,204.0,13.9606625,100.3611719,0,9.0,2.0,2,0,,3790000,
11031720,Bangkok,Huai Khwang,Huai Khwang,279 Ratchadapisaek Road,Condo,837.0,2.0,2.0,57,32.0,,13.7828917965,100.574656751,2,,20.0,20,2013,December,6500000,114035.08771929824
11014987,Nonthaburi,Bang Bua Thong,Phimon Rat,Phimonrat,Townhouse,,2.0,2.0,135,2.0,112.0,13.9251625,100.3874219,0,,6.0,2,0,,1980000,
10984297,Bangkok,Suan Luang,Suan Luang,ถนนสุขุมวิท 77,Townhouse,,2.0,2.0,132,1.0,132.0,13.7060625,100.6249375,0,20.0,6.0,3,0,,3900000,
10934861,Bangkok,Ratchathewi,Life Asoke - Rama 9,626 Asoke-Dindaeng Road,Condo,2248.0,1.0,1.0,26,26.0,,13.755035,100.56361,3,,10.0,20,2020,January,3690000,141923.07692307694
